,pessoa,tempo,emocao
10414,2,498.0,Engagement
10415,2,498.0,Esteem
10416,2,498.0,Happiness
10417,2,498.0,Pleasure
10418,2,500.0,Anticipation
10419,2,500.0,Engagement
10420,2,500.0,Esteem
10421,2,500.0,Happiness
10422,2,500.0,Pleasure
10423,2,502.0,Anticipation
10424,2,502.0,Engagement
10425,2,502.0,Esteem
10426,2,502.0,Happiness
10427,2,502.0,Pleasure
10428,2,504.0,Anticipation
10429,2,504.0,Engagement
10430,2,504.0,Esteem
10431,2,504.0,Happiness
10432,2,504.0,Pleasure
10433,2,506.0,Anticipation
10434,2,506.0,Engagement
10435,2,506.0,Esteem
10436,2,506.0,Happiness
10437,2,506.0,Pleasure
10438,2,508.0,Anticipation
10439,2,508.0,Engagement
10440,2,508.0,Esteem
10441,2,508.0,Happiness
10442,2,508.0,Pleasure
10443,2,510.0,Anticipation
10444,2,510.0,Engagement
10445,2,510.0,Esteem
10446,2,510.0,Happiness
10447,2,510.0,Pleasure
10448,2,512.0,Anticipation
10449,2,512.0,Engagement
10450,2,512.0,Esteem
10451,2,512.0,Happiness
10452,2,512.0,Pleasure
10453,2,514.0,Anticipation
10454,2,514.0,Engagement
10455,2,514.0,Esteem
10456,2,514.0,Happiness
10457,2,514.0,Pleasure
10458,2,516.0,Anticipation
10459,2,516.0,Disconnection
10460,2,516.0,Engagement
10461,2,516.0,Esteem
10462,2,516.0,Happiness
10463,2,516.0,Pleasure
10464,2,518.0,Anticipation
10465,2,518.0,Engagement
10466,2,518.0,Esteem
10467,2,518.0,Happiness
10468,2,518.0,Pleasure
10469,2,520.0,Anticipation
10470,2,520.0,Engagement
10471,2,520.0,Esteem
10472,2,520.0,Happiness
10473,2,520.0,Pleasure
10474,2,522.0,Anticipation
10475,2,522.0,Engagement
10476,2,522.0,Esteem
10477,2,522.0,Happiness
10478,2,522.0,Pleasure
10479,2,524.0,Anticipation
10480,2,524.0,Engagement
10481,2,524.0,Esteem
10482,2,524.0,Happiness
10483,2,524.0,Pleasure
10484,2,526.0,Anticipation
10485,2,526.0,Engagement
10486,2,526.0,Esteem
10487,2,526.0,Happiness
10488,2,526.0,Pleasure
10489,2,528.0,Anticipation
10490,2,528.0,Engagement
10491,2,528.0,Happiness
10492,2,528.0,Pleasure
10493,2,530.0,Anticipation
10494,2,530.0,Engagement
10495,2,530.0,Happiness
10496,2,530.0,Pleasure
10497,2,532.0,Anticipation
10498,2,532.0,Engagement
10499,2,532.0,Esteem
10500,2,532.0,Happiness
10501,2,532.0,Pleasure
10502,2,534.0,Anticipation
10503,2,534.0,Engagement
10504,2,534.0,Esteem
10505,2,534.0,Happiness
10506,2,534.0,Pleasure
10507,2,536.0,Anticipation
10508,2,536.0,Engagement
10509,2,536.0,Esteem
10510,2,536.0,Happiness
10511,2,536.0,Pleasure
10512,2,538.0,Anticipation
10513,2,538.0,Engagement
10514,2,538.0,Esteem
10515,2,538.0,Happiness
10516,2,538.0,Pleasure
10517,2,540.0,Anticipation
10518,2,540.0,Disconnection
10519,2,540.0,Engagement
10520,2,540.0,Esteem
10521,2,540.0,Happiness
10522,2,540.0,Pleasure
10523,2,542.0,Anticipation
10524,2,542.0,Engagement
10525,2,542.0,Esteem
10526,2,542.0,Happiness
10527,2,542.0,Pleasure
10528,2,544.0,Anticipation
10529,2,544.0,Engagement
10530,2,544.0,Esteem
10531,2,544.0,Happiness
10532,2,544.0,Pleasure
10533,2,548.0,Anticipation
10534,2,548.0,Engagement
10535,2,548.0,Esteem
10536,2,548.0,Happiness
10537,2,548.0,Pleasure
10538,2,550.0,Anticipation
10539,2,550.0,Engagement
10540,2,550.0,Esteem
10541,2,550.0,Happiness
10542,2,550.0,Pleasure
10543,2,558.0,Anticipation
10544,2,558.0,Disconnection
10545,2,558.0,Engagement
10546,2,558.0,Happiness
10547,2,558.0,Pleasure
10548,2,560.0,Anticipation
10549,2,560.0,Disconnection
10550,2,560.0,Engagement
10551,2,560.0,Happiness
10552,2,560.0,Pleasure
10553,2,562.0,Anticipation
10554,2,562.0,Disconnection
10555,2,562.0,Engagement
10556,2,562.0,Esteem
10557,2,562.0,Happiness
10558,2,562.0,Pleasure
10559,2,564.0,Anticipation
10560,2,564.0,Disconnection
10561,2,564.0,Engagement
10562,2,564.0,Esteem
10563,2,564.0,Happiness
10564,2,564.0,Pleasure
10565,2,566.0,Anticipation
10566,2,566.0,Engagement
10567,2,566.0,Happiness
10568,2,566.0,Pleasure
10569,2,568.0,Anticipation
10570,2,568.0,Engagement
10571,2,568.0,Esteem
10572,2,568.0,Happiness
10573,2,568.0,Pleasure
10574,2,570.0,Anticipation
10575,2,570.0,Disconnection
10576,2,570.0,Engagement
10577,2,570.0,Esteem
10578,2,570.0,Happiness
10579,2,570.0,Pleasure
10580,2,572.0,Anticipation
10581,2,572.0,Engagement
10582,2,572.0,Esteem
10583,2,572.0,Happiness
10584,2,572.0,Pleasure
10585,2,574.0,Anticipation
10586,2,574.0,Engagement
10587,2,574.0,Esteem
10588,2,574.0,Happiness
10589,2,574.0,Pleasure
10590,2,576.0,Anticipation
10591,2,576.0,Engagement
10592,2,576.0,Esteem
10593,2,576.0,Happiness
10594,2,576.0,Pleasure
10595,2,578.0,Anticipation
10596,2,578.0,Engagement
10597,2,578.0,Esteem
10598,2,578.0,Happiness
10599,2,578.0,Pleasure
10600,2,580.0,Anticipation
10601,2,580.0,Engagement
10602,2,580.0,Esteem
10603,2,580.0,Happiness
10604,2,580.0,Pleasure
10605,2,582.0,Anticipation
10606,2,582.0,Engagement
10607,2,582.0,Esteem
10608,2,582.0,Happiness
10609,2,582.0,Pleasure
10610,2,584.0,Anticipation
10611,2,584.0,Disconnection
10612,2,584.0,Engagement
10613,2,584.0,Esteem
10614,2,584.0,Happiness
10615,2,584.0,Pleasure
10616,2,584.0,Sympathy
10617,2,586.0,Anticipation
10618,2,586.0,Disconnection
10619,2,586.0,Engagement
10620,2,586.0,Esteem
10621,2,586.0,Happiness
10622,2,586.0,Pleasure
10623,2,588.0,Anticipation
10624,2,588.0,Disconnection
10625,2,588.0,Engagement
10626,2,588.0,Esteem
10627,2,588.0,Happiness
10628,2,588.0,Pleasure
10629,2,590.0,Anticipation
10630,2,590.0,Engagement
10631,2,590.0,Esteem
10632,2,590.0,Happiness
10633,2,590.0,Pleasure
10634,2,592.0,Anticipation
10635,2,592.0,Disconnection
10636,2,592.0,Engagement
10637,2,592.0,Esteem
10638,2,592.0,Happiness
10639,2,592.0,Pleasure
10640,2,594.0,Anticipation
10641,2,594.0,Disconnection
10642,2,594.0,Engagement
10643,2,594.0,Esteem
10644,2,594.0,Happiness
10645,2,594.0,Pleasure
10646,2,596.0,Anticipation
10647,2,596.0,Disconnection
10648,2,596.0,Engagement
10649,2,596.0,Esteem
10650,2,596.0,Happiness
10651,2,596.0,Pleasure
10652,2,598.0,Anticipation
10653,2,598.0,Disconnection
10654,2,598.0,Engagement
10655,2,598.0,Esteem
10656,2,598.0,Happiness
10657,2,598.0,Pleasure
10658,2,600.0,Anticipation
10659,2,600.0,Engagement
10660,2,600.0,Esteem
10661,2,600.0,Happiness
10662,2,600.0,Pleasure
10663,2,602.0,Anticipation
10664,2,602.0,Engagement
10665,2,602.0,Esteem
10666,2,602.0,Happiness
10667,2,602.0,Pleasure
10668,2,604.0,Anticipation
10669,2,604.0,Disconnection
10670,2,604.0,Engagement
10671,2,604.0,Esteem
10672,2,604.0,Happiness
10673,2,604.0,Pleasure
10674,2,606.0,Anticipation
10675,2,606.0,Disconnection
10676,2,606.0,Engagement
10677,2,606.0,Esteem
10678,2,606.0,Happiness
10679,2,606.0,Pleasure
10680,2,608.0,Anticipation
10681,2,608.0,Disconnection
10682,2,608.0,Engagement
10683,2,608.0,Esteem
10684,2,608.0,Happiness
10685,2,608.0,Pleasure
10686,2,610.0,Anticipation
10687,2,610.0,Disconnection
10688,2,610.0,Engagement
10689,2,610.0,Esteem
10690,2,610.0,Happiness
10691,2,610.0,Pleasure
10692,2,612.0,Anticipation
10693,2,612.0,Disconnection
10694,2,612.0,Engagement
10695,2,612.0,Esteem
10696,2,612.0,Happiness
10697,2,612.0,Pleasure
10698,2,614.0,Anticipation
10699,2,614.0,Disconnection
10700,2,614.0,Engagement
10701,2,614.0,Esteem
10702,2,614.0,Happiness
10703,2,614.0,Pleasure
10704,2,616.0,Anticipation
10705,2,616.0,Disconnection
10706,2,616.0,Engagement
10707,2,616.0,Esteem
10708,2,616.0,Happiness
10709,2,616.0,Pleasure
10710,2,618.0,Anticipation
10711,2,618.0,Disconnection
10712,2,618.0,Engagement
10713,2,618.0,Esteem
10714,2,618.0,Happiness
10715,2,618.0,Pleasure
10716,2,620.0,Anticipation
10717,2,620.0,Disconnection
10718,2,620.0,Engagement
10719,2,620.0,Esteem
10720,2,620.0,Happiness
10721,2,620.0,Pleasure
10722,2,622.0,Anticipation
10723,2,622.0,Engagement
10724,2,622.0,Esteem
10725,2,622.0,Happiness
10726,2,622.0,Pleasure
10727,2,624.0,Anticipation
10728,2,624.0,Engagement
10729,2,624.0,Esteem
10730,2,624.0,Happiness
10731,2,624.0,Pleasure
10732,2,626.0,Anticipation
10733,2,626.0,Engagement
10734,2,626.0,Esteem
10735,2,626.0,Happiness
10736,2,626.0,Peace
10737,2,626.0,Pleasure
10738,2,628.0,Anticipation
10739,2,628.0,Engagement
10740,2,628.0,Esteem
10741,2,628.0,Happiness
10742,2,628.0,Pleasure
10743,2,630.0,Anticipation
10744,2,630.0,Engagement
10745,2,630.0,Esteem
10746,2,630.0,Happiness
10747,2,630.0,Pleasure
10748,2,632.0,Anticipation
10749,2,632.0,Engagement
10750,2,632.0,Esteem
10751,2,632.0,Happiness
10752,2,632.0,Pleasure
10753,2,634.0,Anticipation
10754,2,634.0,Engagement
10755,2,634.0,Esteem
10756,2,634.0,Happiness
10757,2,634.0,Pleasure
10758,2,636.0,Anticipation
10759,2,636.0,Engagement
10760,2,636.0,Esteem
10761,2,636.0,Happiness
10762,2,636.0,Pleasure
10763,2,638.0,Anticipation
10764,2,638.0,Engagement
10765,2,638.0,Esteem
10766,2,638.0,Happiness
10767,2,638.0,Pleasure
10768,2,640.0,Anticipation
10769,2,640.0,Engagement
10770,2,640.0,Esteem
10771,2,640.0,Happiness
10772,2,640.0,Pleasure
10773,2,642.0,Anticipation
10774,2,642.0,Disconnection
10775,2,642.0,Engagement
10776,2,642.0,Esteem
10777,2,642.0,Happiness
10778,2,642.0,Pleasure
10779,2,644.0,Anticipation
10780,2,644.0,Disconnection
10781,2,644.0,Engagement
10782,2,644.0,Esteem
10783,2,644.0,Happiness
10784,2,644.0,Pleasure
10785,2,646.0,Anticipation
10786,2,646.0,Engagement
10787,2,646.0,Esteem
10788,2,646.0,Happiness
10789,2,646.0,Pleasure
10790,2,648.0,Anticipation
10791,2,648.0,Disconnection
10792,2,648.0,Engagement
10793,2,648.0,Esteem
10794,2,648.0,Happiness
10795,2,648.0,Pleasure
10796,2,650.0,Anticipation
10797,2,650.0,Disconnection
10798,2,650.0,Engagement
10799,2,650.0,Esteem
10800,2,650.0,Happiness
10801,2,650.0,Pleasure
10802,2,652.0,Anticipation
10803,2,652.0,Engagement
10804,2,652.0,Esteem
10805,2,652.0,Happiness
10806,2,652.0,Pleasure
10807,2,654.0,Anticipation
10808,2,654.0,Engagement
10809,2,654.0,Esteem
10810,2,654.0,Happiness
10811,2,654.0,Pleasure
10812,2,656.0,Anticipation
10813,2,656.0,Engagement
10814,2,656.0,Esteem
10815,2,656.0,Happiness
10816,2,656.0,Peace
10817,2,656.0,Pleasure
10818,2,658.0,Anticipation
10819,2,658.0,Engagement
10820,2,658.0,Esteem
10821,2,658.0,Happiness
10822,2,658.0,Pleasure
10823,2,660.0,Anticipation
10824,2,660.0,Engagement
10825,2,660.0,Esteem
10826,2,660.0,Happiness
10827,2,660.0,Pleasure
10828,2,662.0,Anticipation
10829,2,662.0,Engagement
10830,2,662.0,Esteem
10831,2,662.0,Happiness
10832,2,662.0,Pleasure
10833,2,664.0,Anticipation
10834,2,664.0,Engagement
10835,2,664.0,Esteem
10836,2,664.0,Happiness
10837,2,664.0,Peace
10838,2,664.0,Pleasure
10839,2,670.0,Anticipation
10840,2,670.0,Disconnection
10841,2,670.0,Engagement
10842,2,670.0,Esteem
10843,2,670.0,Happiness
10844,2,670.0,Pleasure
10845,2,674.0,Anticipation
10846,2,674.0,Engagement
10847,2,674.0,Esteem
10848,2,674.0,Happiness
10849,2,674.0,Pleasure
10850,2,678.0,Anticipation
10851,2,678.0,Disconnection
10852,2,678.0,Engagement
10853,2,678.0,Esteem
10854,2,678.0,Happiness
10855,2,678.0,Pleasure
10856,2,680.0,Anticipation
10857,2,680.0,Engagement
10858,2,680.0,Esteem
10859,2,680.0,Happiness
10860,2,680.0,Pleasure
10861,2,682.0,Anticipation
10862,2,682.0,Disconnection
10863,2,682.0,Engagement
10864,2,682.0,Esteem
10865,2,682.0,Happiness
10866,2,682.0,Pleasure
10867,2,684.0,Anticipation
10868,2,684.0,Disconnection
10869,2,684.0,Engagement
10870,2,684.0,Esteem
10871,2,684.0,Happiness
10872,2,684.0,Pleasure
10873,2,686.0,Anticipation
10874,2,686.0,Engagement
10875,2,686.0,Esteem
10876,2,686.0,Happiness
10877,2,686.0,Pleasure
10878,2,688.0,Anticipation
10879,2,688.0,Engagement
10880,2,688.0,Esteem
10881,2,688.0,Happiness
10882,2,688.0,Pleasure
10883,3,0.0,Affection
10884,3,0.0,Anger
10885,3,0.0,Annoyance
10886,3,0.0,Aversion
10887,3,0.0,Disapproval
10888,3,0.0,Disconnection
10889,3,0.0,Disquietment
10890,3,0.0,Doubt/Confusion
10891,3,0.0,Engagement
10892,3,0.0,Happiness
10893,3,0.0,Pain
10894,3,0.0,Pleasure
10895,3,0.0,Sadness
10896,3,0.0,Suffering
10897,3,0.0,Surprise
10898,3,0.0,Sympathy
10899,3,2.0,Affection
10900,3,2.0,Disapproval
10901,3,2.0,Disconnection
10902,3,2.0,Disquietment
10903,3,2.0,Doubt/Confusion
10904,3,2.0,Engagement
10905,3,2.0,Happiness
10906,3,2.0,Pleasure
10907,3,2.0,Surprise
10908,3,2.0,Sympathy
10909,3,4.0,Affection
10910,3,4.0,Annoyance
10911,3,4.0,Aversion
10912,3,4.0,Disapproval
10913,3,4.0,Disconnection
10914,3,4.0,Disquietment
10915,3,4.0,Doubt/Confusion
10916,3,4.0,Engagement
10917,3,4.0,Happiness
10918,3,4.0,Pleasure
10919,3,4.0,Suffering
10920,3,4.0,Surprise
10921,3,4.0,Sympathy
10922,3,6.0,Affection
10923,3,6.0,Annoyance
10924,3,6.0,Disapproval
10925,3,6.0,Disconnection
10926,3,6.0,Disquietment
10927,3,6.0,Doubt/Confusion
10928,3,6.0,Engagement
10929,3,6.0,Happiness
10930,3,6.0,Pleasure
10931,3,6.0,Surprise
10932,3,6.0,Sympathy
10933,3,8.0,Affection
10934,3,8.0,Annoyance
10935,3,8.0,Aversion
10936,3,8.0,Disapproval
10937,3,8.0,Disconnection
10938,3,8.0,Disquietment
10939,3,8.0,Doubt/Confusion
10940,3,8.0,Engagement
10941,3,8.0,Happiness
10942,3,8.0,Pleasure
10943,3,8.0,Sadness
10944,3,8.0,Suffering
10945,3,8.0,Surprise
10946,3,8.0,Sympathy
10947,3,10.0,Affection
10948,3,10.0,Annoyance
10949,3,10.0,Aversion
10950,3,10.0,Disapproval
10951,3,10.0,Disconnection
10952,3,10.0,Disquietment
10953,3,10.0,Doubt/Confusion
10954,3,10.0,Engagement
10955,3,10.0,Happiness
10956,3,10.0,Pleasure
10957,3,10.0,Suffering
10958,3,10.0,Surprise
10959,3,10.0,Sympathy
10960,3,12.0,Affection
10961,3,12.0,Annoyance
10962,3,12.0,Aversion
10963,3,12.0,Disapproval
10964,3,12.0,Disconnection
10965,3,12.0,Disquietment
10966,3,12.0,Doubt/Confusion
10967,3,12.0,Engagement
10968,3,12.0,Happiness
10969,3,12.0,Pain
10970,3,12.0,Pleasure
10971,3,12.0,Sadness
10972,3,12.0,Suffering
10973,3,12.0,Surprise
10974,3,12.0,Sympathy
10975,3,14.0,Affection
10976,3,14.0,Annoyance
10977,3,14.0,Aversion
10978,3,14.0,Disapproval
10979,3,14.0,Disconnection
10980,3,14.0,Disquietment
10981,3,14.0,Doubt/Confusion
10982,3,14.0,Engagement
10983,3,14.0,Happiness
10984,3,14.0,Pain
10985,3,14.0,Pleasure
10986,3,14.0,Sadness
10987,3,14.0,Suffering
10988,3,14.0,Surprise
10989,3,14.0,Sympathy
10990,3,16.0,Affection
10991,3,16.0,Annoyance
10992,3,16.0,Aversion
10993,3,16.0,Disapproval
10994,3,16.0,Disconnection
10995,3,16.0,Disquietment
10996,3,16.0,Doubt/Confusion
10997,3,16.0,Engagement
10998,3,16.0,Happiness
10999,3,16.0,Pain
11000,3,16.0,Pleasure
11001,3,16.0,Sadness
11002,3,16.0,Suffering
11003,3,16.0,Surprise
11004,3,16.0,Sympathy
11005,3,18.0,Affection
11006,3,18.0,Annoyance
11007,3,18.0,Aversion
11008,3,18.0,Disapproval
11009,3,18.0,Disconnection
11010,3,18.0,Disquietment
11011,3,18.0,Doubt/Confusion
11012,3,18.0,Engagement
11013,3,18.0,Happiness
11014,3,18.0,Pleasure
11015,3,18.0,Sadness
11016,3,18.0,Suffering
11017,3,18.0,Surprise
11018,3,18.0,Sympathy
11019,3,20.0,Affection
11020,3,20.0,Annoyance
11021,3,20.0,Aversion
11022,3,20.0,Disapproval
11023,3,20.0,Disconnection
11024,3,20.0,Disquietment
11025,3,20.0,Doubt/Confusion
11026,3,20.0,Engagement
11027,3,20.0,Happiness
11028,3,20.0,Pleasure
11029,3,20.0,Sadness
11030,3,20.0,Suffering
11031,3,20.0,Surprise
11032,3,20.0,Sympathy
11033,3,22.0,Affection
11034,3,22.0,Annoyance
11035,3,22.0,Aversion
11036,3,22.0,Disapproval
11037,3,22.0,Disconnection
11038,3,22.0,Disquietment
11039,3,22.0,Doubt/Confusion
11040,3,22.0,Engagement
11041,3,22.0,Happiness
11042,3,22.0,Pleasure
11043,3,22.0,Sadness
11044,3,22.0,Suffering
11045,3,22.0,Surprise
11046,3,22.0,Sympathy
11047,3,24.0,Affection
11048,3,24.0,Annoyance
11049,3,24.0,Aversion
11050,3,24.0,Disapproval
11051,3,24.0,Disconnection
11052,3,24.0,Disquietment
11053,3,24.0,Doubt/Confusion
11054,3,24.0,Engagement
11055,3,24.0,Happiness
11056,3,24.0,Pain
11057,3,24.0,Pleasure
11058,3,24.0,Sadness
11059,3,24.0,Suffering
11060,3,24.0,Surprise
11061,3,24.0,Sympathy
11062,3,28.0,Affection
11063,3,28.0,Annoyance
11064,3,28.0,Aversion
11065,3,28.0,Disapproval
11066,3,28.0,Disconnection
11067,3,28.0,Disquietment
11068,3,28.0,Doubt/Confusion
11069,3,28.0,Engagement
11070,3,28.0,Happiness
11071,3,28.0,Pleasure
11072,3,28.0,Sadness
11073,3,28.0,Suffering
11074,3,28.0,Surprise
11075,3,28.0,Sympathy
11076,3,30.0,Affection
11077,3,30.0,Annoyance
11078,3,30.0,Aversion
11079,3,30.0,Disapproval
11080,3,30.0,Disconnection
11081,3,30.0,Disquietment
11082,3,30.0,Doubt/Confusion
11083,3,30.0,Engagement
11084,3,30.0,Happiness
11085,3,30.0,Pain
11086,3,30.0,Pleasure
11087,3,30.0,Sadness
11088,3,30.0,Suffering
11089,3,30.0,Surprise
11090,3,30.0,Sympathy
11091,3,32.0,Affection
11092,3,32.0,Annoyance
11093,3,32.0,Aversion
11094,3,32.0,Disapproval
11095,3,32.0,Disconnection
11096,3,32.0,Disquietment
11097,3,32.0,Doubt/Confusion
11098,3,32.0,Engagement
11099,3,32.0,Happiness
11100,3,32.0,Pleasure
11101,3,32.0,Sadness
11102,3,32.0,Suffering
11103,3,32.0,Surprise
11104,3,32.0,Sympathy
11105,3,34.0,Affection
11106,3,34.0,Annoyance
11107,3,34.0,Aversion
11108,3,34.0,Disapproval
11109,3,34.0,Disconnection
11110,3,34.0,Disquietment
11111,3,34.0,Doubt/Confusion
11112,3,34.0,Engagement
11113,3,34.0,Happiness
11114,3,34.0,Pain
11115,3,34.0,Pleasure
11116,3,34.0,Sadness
11117,3,34.0,Suffering
11118,3,34.0,Surprise
11119,3,34.0,Sympathy
11120,3,36.0,Affection
11121,3,36.0,Annoyance
11122,3,36.0,Aversion
11123,3,36.0,Disapproval
11124,3,36.0,Disconnection
11125,3,36.0,Disquietment
11126,3,36.0,Doubt/Confusion
11127,3,36.0,Engagement
11128,3,36.0,Happiness
11129,3,36.0,Pleasure
11130,3,36.0,Sadness
11131,3,36.0,Suffering
11132,3,36.0,Surprise
11133,3,36.0,Sympathy
11134,3,38.0,Affection
11135,3,38.0,Annoyance
11136,3,38.0,Aversion
11137,3,38.0,Disapproval
11138,3,38.0,Disconnection
11139,3,38.0,Disquietment
11140,3,38.0,Doubt/Confusion
11141,3,38.0,Engagement
11142,3,38.0,Happiness
11143,3,38.0,Pain
11144,3,38.0,Pleasure
11145,3,38.0,Sadness
11146,3,38.0,Suffering
11147,3,38.0,Surprise
11148,3,38.0,Sympathy
11149,3,40.0,Affection
11150,3,40.0,Annoyance
11151,3,40.0,Aversion
11152,3,40.0,Disapproval
11153,3,40.0,Disconnection
11154,3,40.0,Disquietment
11155,3,40.0,Doubt/Confusion
11156,3,40.0,Engagement
11157,3,40.0,Happiness
11158,3,40.0,Pain
11159,3,40.0,Pleasure
11160,3,40.0,Sadness
11161,3,40.0,Suffering
11162,3,40.0,Surprise
11163,3,40.0,Sympathy
11164,3,42.0,Affection
11165,3,42.0,Annoyance
11166,3,42.0,Aversion
11167,3,42.0,Disapproval
11168,3,42.0,Disconnection
11169,3,42.0,Disquietment
11170,3,42.0,Doubt/Confusion
11171,3,42.0,Engagement
11172,3,42.0,Happiness
11173,3,42.0,Pleasure
11174,3,42.0,Sadness
11175,3,42.0,Suffering
11176,3,42.0,Surprise
11177,3,42.0,Sympathy
11178,3,44.0,Affection
11179,3,44.0,Anger
11180,3,44.0,Annoyance
11181,3,44.0,Aversion
11182,3,44.0,Disapproval
11183,3,44.0,Disconnection
11184,3,44.0,Disquietment
11185,3,44.0,Doubt/Confusion
11186,3,44.0,Engagement
11187,3,44.0,Happiness
11188,3,44.0,Pain
11189,3,44.0,Pleasure
11190,3,44.0,Sadness
11191,3,44.0,Suffering
11192,3,44.0,Surprise
11193,3,44.0,Sympathy
11194,3,46.0,Affection
11195,3,46.0,Anger
11196,3,46.0,Annoyance
11197,3,46.0,Aversion
11198,3,46.0,Disapproval
11199,3,46.0,Disconnection
11200,3,46.0,Disquietment
11201,3,46.0,Doubt/Confusion
11202,3,46.0,Engagement
11203,3,46.0,Happiness
11204,3,46.0,Pain
11205,3,46.0,Pleasure
11206,3,46.0,Sadness
11207,3,46.0,Suffering
11208,3,46.0,Surprise
11209,3,46.0,Sympathy
11210,3,48.0,Affection
11211,3,48.0,Anger
11212,3,48.0,Annoyance
11213,3,48.0,Aversion
11214,3,48.0,Disapproval
11215,3,48.0,Disconnection
11216,3,48.0,Disquietment
11217,3,48.0,Doubt/Confusion
11218,3,48.0,Engagement
11219,3,48.0,Happiness
11220,3,48.0,Pain
11221,3,48.0,Pleasure
11222,3,48.0,Sadness
11223,3,48.0,Suffering
11224,3,48.0,Surprise
11225,3,48.0,Sympathy
11226,3,50.0,Affection
11227,3,50.0,Anger
11228,3,50.0,Annoyance
11229,3,50.0,Aversion
11230,3,50.0,Disapproval
11231,3,50.0,Disconnection
11232,3,50.0,Disquietment
11233,3,50.0,Doubt/Confusion
11234,3,50.0,Engagement
11235,3,50.0,Happiness
11236,3,50.0,Pain
11237,3,50.0,Pleasure
11238,3,50.0,Sadness
11239,3,50.0,Suffering
11240,3,50.0,Surprise
11241,3,50.0,Sympathy
11242,3,52.0,Affection
11243,3,52.0,Aversion
11244,3,52.0,Disapproval
11245,3,52.0,Disconnection
11246,3,52.0,Disquietment
11247,3,52.0,Doubt/Confusion
11248,3,52.0,Engagement
11249,3,52.0,Happiness
11250,3,52.0,Pleasure
11251,3,52.0,Suffering
11252,3,52.0,Surprise
11253,3,52.0,Sympathy
11254,3,54.0,Affection
11255,3,54.0,Annoyance
11256,3,54.0,Aversion
11257,3,54.0,Disapproval
11258,3,54.0,Disconnection
11259,3,54.0,Disquietment
11260,3,54.0,Doubt/Confusion
11261,3,54.0,Engagement
11262,3,54.0,Happiness
